Token,Count,minmax_norm,Index
different,2,0.03571428571428571,269
strengthen,2,0.03571428571428571,270
problem,2,0.03571428571428571,271
main,2,0.03571428571428571,272
remains,2,0.03571428571428571,273
fiscally,2,0.03571428571428571,274
intelligence,2,0.03571428571428571,275
nearing,2,0.03571428571428571,276
receive,2,0.03571428571428571,277
save,2,0.03571428571428571,278
case,2,0.03571428571428571,279
hatred,2,0.03571428571428571,280
powerful,2,0.03571428571428571,281
tyranny,2,0.03571428571428571,282
declared,2,0.03571428571428571,283
court,2,0.03571428571428571,284
grandchild,2,0.03571428571428571,285
intention,2,0.03571428571428571,286
vital,2,0.03571428571428571,287
retiree,2,0.03571428571428571,288
deliver,2,0.03571428571428571,289
rate,2,0.03571428571428571,290
bench,2,0.03571428571428571,291
aside,2,0.03571428571428571,292
believe,2,0.03571428571428571,293
paycheck,2,0.03571428571428571,294
portion,2,0.03571428571428571,295
without,2,0.03571428571428571,296
best,2,0.03571428571428571,297
addition,2,0.03571428571428571,298
leading,2,0.03571428571428571,299
treatment,2,0.03571428571428571,300
mission,2,0.03571428571428571,301
european,2,0.03571428571428571,302
weak,2,0.03571428571428571,303
officer,2,0.03571428571428571,304
constitutional,2,0.03571428571428571,305
others,2,0.03571428571428571,306
judge,2,0.03571428571428571,307
investment,2,0.03571428571428571,308
dangerous,2,0.03571428571428571,309
helping,2,0.03571428571428571,310
sustain,2,0.03571428571428571,311
extend,2,0.03571428571428571,312
abandon,2,0.03571428571428571,313
saudi,2,0.03571428571428571,314
arabia,2,0.03571428571428571,315
called,2,0.03571428571428571,316
murder,2,0.03571428571428571,317
stop,2,0.03571428571428571,318
permanently,2,0.03571428571428571,319
matter,2,0.03571428571428571,320
harbor,2,0.03571428571428571,321
sponsor,2,0.03571428571428571,322
like,2,0.03571428571428571,323
commander,2,0.03571428571428571,324
initiative,2,0.03571428571428571,325
political,2,0.03571428571428571,326
road,2,0.03571428571428571,327
turn,2,0.03571428571428571,328
seem,2,0.03571428571428571,329
may,2,0.03571428571428571,330
recognize,2,0.03571428571428571,331
achieve,2,0.03571428571428571,332
sudden,2,0.03571428571428571,333
threat,2,0.03571428571428571,334
show,2,0.03571428571428571,335
billion,2,0.03571428571428571,336
example,2,0.03571428571428571,337
side,2,0.03571428571428571,338
deal,2,0.03571428571428571,339
desire,2,0.03571428571428571,340
impose,2,0.03571428571428571,341
dignity,2,0.03571428571428571,342
payroll,2,0.03571428571428571,343
leave,2,0.03571428571428571,344
neighbor,2,0.03571428571428571,345
courage,2,0.03571428571428571,346
mass,2,0.03571428571428571,347
minister,2,0.03571428571428571,348
coming,2,0.03571428571428571,349
power,2,0.03571428571428571,350
senator,2,0.03571428571428571,351
age,2,0.03571428571428571,352
rather,2,0.03571428571428571,353
israel,2,0.03571428571428571,354
former,2,0.03571428571428571,355
suggested,2,0.03571428571428571,356
prime,2,0.03571428571428571,357
event,2,0.03571428571428571,358
punish,2,0.03571428571428571,359
opportunity,2,0.03571428571428571,360
ukraine,2,0.03571428571428571,361
back,2,0.03571428571428571,362
improved,2,0.03571428571428571,363
competitive,2,0.03571428571428571,364
prosperity,2,0.03571428571428571,365
around,2,0.03571428571428571,366
saddam,2,0.03571428571428571,367
policy,2,0.03571428571428571,368
technology,2,0.03571428571428571,369
evening,2,0.03571428571428571,370
prevent,2,0.03571428571428571,371
safe,2,0.03571428571428571,372
step,2,0.03571428571428571,373
employee,2,0.03571428571428571,374
expanded,2,0.03571428571428571,375
saving,2,0.03571428571428571,376
marine,2,0.03571428571428571,377
sergeant,2,0.03571428571428571,378
norwood,2,0.03571428571428571,379
bipartisan,2,0.03571428571428571,380
send,2,0.03571428571428571,381
strategy,2,0.03571428571428571,382
hold,2,0.03571428571428571,383
janet,2,0.03571428571428571,384
insurgent,2,0.03571428571428571,385
get,2,0.03571428571428571,386
stood,2,0.03571428571428571,387
abroad,2,0.03571428571428571,388
market,2,0.03571428571428571,389
raised,2,0.03571428571428571,390
highest,2,0.03571428571428571,391
held,2,0.03571428571428571,392
overcome,2,0.03571428571428571,393
income,2,0.03571428571428571,394
relief,2,0.03571428571428571,395
provided,2,0.03571428571428571,396
needle,2,0.03571428571428571,397
grateful,2,0.03571428571428571,398
renew,2,0.03571428571428571,399
urge,2,0.03571428571428571,400
privilege,2,0.03571428571428571,401
yet,2,0.03571428571428571,402
path,2,0.03571428571428571,403
affordable,2,0.03571428571428571,404
answer,2,0.03571428571428571,405
choice,2,0.03571428571428571,406
control,2,0.03571428571428571,407
question,2,0.03571428571428571,408
move,2,0.03571428571428571,409
forward,2,0.03571428571428571,410
needed,2,0.03571428571428571,411
delivered,2,0.03571428571428571,412
comprehensive,2,0.03571428571428571,413
achievement,2,0.03571428571428571,414
making,2,0.03571428571428571,415
issue,2,0.03571428571428571,416
seen,2,0.03571428571428571,417
recommendation,2,0.03571428571428571,418
top,2,0.03571428571428571,419
car,2,0.03571428571428571,420
told,2,0.03571428571428571,421
baghdad,2,0.03571428571428571,422
minority,2,0.03571428571428571,423
serving,2,0.03571428571428571,424
born,2,0.03571428571428571,425
enough,2,0.03571428571428571,426
strong,2,0.03571428571428571,427
terrible,2,0.03571428571428571,428
proposal,2,0.03571428571428571,429
expand,2,0.03571428571428571,430
beginning,2,0.03571428571428571,431
succeed,2,0.03571428571428571,432
fill,2,0.03571428571428571,433
duty,2,0.03571428571428571,434
update,2,0.03571428571428571,435
risk,2,0.03571428571428571,436
often,2,0.03571428571428571,437
stay,2,0.03571428571428571,438
say,2,0.03571428571428571,439
clean,2,0.03571428571428571,440
success,2,0.03571428571428571,441
given,2,0.03571428571428571,442
legislation,2,0.03571428571428571,443
increasingly,2,0.03571428571428571,444
immigration,2,0.03571428571428571,445
essential,2,0.03571428571428571,446
understand,2,0.03571428571428571,447
school,2,0.03571428571428571,448
high,2,0.03571428571428571,449
funding,2,0.03571428571428571,450
easy,2,0.03571428571428571,451
provides,2,0.03571428571428571,452
nato,1,0.0,453
condition,1,0.0,454
farewell,1,0.0,455
technical,1,0.0,456
despair,1,0.0,457
feed,1,0.0,458
remain,1,0.0,459
timetable,1,0.0,460
embolden,1,0.0,461
assistance,1,0.0,462
eliminating,1,0.0,463
ideology,1,0.0,464
survived,1,0.0,465
everything,1,0.0,466
injury,1,0.0,467
return,1,0.0,468
wait,1,0.0,469
representative,1,0.0,470
recruiting,1,0.0,471
radicalism,1,0.0,472
equipment,1,0.0,473
idealism,1,0.0,474
pakistan,1,0.0,475
ambition,1,0.0,476
nine,1,0.0,477
korea,1,0.0,478
character,1,0.0,479
north,1,0.0,480
volunteer,1,0.0,481
convince,1,0.0,482
asia,1,0.0,483
captured,1,0.0,484
unrelenting,1,0.0,485
closely,1,0.0,486
material,1,0.0,487
recover,1,0.0,488
transit,1,0.0,489
unwavering,1,0.0,490
detained,1,0.0,491
detect,1,0.0,492
administration,1,0.0,493
loyalty,1,0.0,494
order,1,0.0,495
defeat,1,0.0,496
term,1,0.0,497
post,1,0.0,498
proliferation,1,0.0,499
cooperating,1,0.0,500
unmatched,1,0.0,501
decency,1,0.0,502
train,1,0.0,503
battle,1,0.0,504
cell,1,0.0,505
wanted,1,0.0,506
wrote,1,0.0,507
frontline,1,0.0,508
biological,1,0.0,509
chemical,1,0.0,510
loved,1,0.0,511
letter,1,0.0,512
stalk,1,0.0,513
police,1,0.0,514
firefighter,1,0.0,515
air,1,0.0,516
marshal,1,0.0,517
researcher,1,0.0,518
sent,1,0.0,519
fallujah,1,0.0,520
assault,1,0.0,521
killed,1,0.0,522
trained,1,0.0,523
large,1,0.0,524
enjoy,1,0.0,525
chief,1,0.0,526
among,1,0.0,527
bill,1,0.0,528
dad,1,0.0,529
unprecedented,1,0.0,530
department,1,0.0,531
represented,1,0.0,532
broken,1,0.0,533
focused,1,0.0,534
fbi,1,0.0,535
heart,1,0.0,536
preventing,1,0.0,537
terrorism,1,0.0,538
begun,1,0.0,539
gentleman,1,0.0,540
hugged,1,0.0,541
agency,1,0.0,542
defender,1,0.0,543
placed,1,0.0,544
attention,1,0.0,545
consequence,1,0.0,546
target,1,0.0,547
kill,1,0.0,548
intimidate,1,0.0,549
offensive,1,0.0,550
branch,1,0.0,551
texas,1,0.0,552
providing,1,0.0,553
gather,1,0.0,554
resource,1,0.0,555
tool,1,0.0,556
globe,1,0.0,557
international,1,0.0,558
cheney,1,0.0,559
troop,1,0.0,560
died,1,0.0,561
vice,1,0.0,562
confronted,1,0.0,563
pflugerville,1,0.0,564
measure,1,0.0,565
successful,1,0.0,566
continuing,1,0.0,567
network,1,0.0,568
corp,1,0.0,569
name,1,0.0,570
attacked,1,0.0,571
destruction,1,0.0,572
whose,1,0.0,573
capitol,1,0.0,574
