Token,Count,minmax_norm,Index
becoming,2,0.012987012987012988,355
capable,2,0.012987012987012988,356
busy,2,0.012987012987012988,357
almost,2,0.012987012987012988,358
challenge,2,0.012987012987012988,359
another,2,0.012987012987012988,360
spent,2,0.012987012987012988,361
storm,2,0.012987012987012988,362
gross,2,0.012987012987012988,363
mitch,2,0.012987012987012988,364
welcome,2,0.012987012987012988,365
autocracy,2,0.012987012987012988,366
far,2,0.012987012987012988,367
vital,2,0.012987012987012988,368
betting,2,0.012987012987012988,369
promise,2,0.012987012987012988,370
cabinet,2,0.012987012987012988,371
electric,2,0.012987012987012988,372
meeting,2,0.012987012987012988,373
top,2,0.012987012987012988,374
autocrat,2,0.012987012987012988,375
god,2,0.012987012987012988,376
free,2,0.012987012987012988,377
cybersecurity,2,0.012987012987012988,378
learning,2,0.012987012987012988,379
important,2,0.012987012987012988,380
domestic,2,0.012987012987012988,381
taking,2,0.012987012987012988,382
anger,2,0.012987012987012988,383
guarantee,2,0.012987012987012988,384
early,2,0.012987012987012988,385
university,2,0.012987012987012988,386
turn,2,0.012987012987012988,387
apart,2,0.012987012987012988,388
principle,2,0.012987012987012988,389
battery,2,0.012987012987012988,390
pathway,2,0.012987012987012988,391
folk,2,0.012987012987012988,392
carbon,2,0.012987012987012988,393
air,2,0.012987012987012988,394
secure,2,0.012987012987012988,395
excuse,2,0.012987012987012988,396
privilege,2,0.012987012987012988,397
standing,2,0.012987012987012988,398
saying,2,0.012987012987012988,399
fear,2,0.012987012987012988,400
bill,2,0.012987012987012988,401
problem,2,0.012987012987012988,402
office,2,0.012987012987012988,403
deceased,2,0.012987012987012988,404
report,2,0.012987012987012988,405
attack,2,0.012987012987012988,406
prevent,2,0.012987012987012988,407
stay,2,0.012987012987012988,408
called,2,0.012987012987012988,409
project,2,0.012987012987012988,410
speaker,2,0.012987012987012988,411
enhance,2,0.012987012987012988,412
name,2,0.012987012987012988,413
meant,2,0.012987012987012988,414
daughter,2,0.012987012987012988,415
technology,2,0.012987012987012988,416
closing,2,0.012987012987012988,417
fire,2,0.012987012987012988,418
light,2,0.012987012987012988,419
lie,2,0.012987012987012988,420
capitol,2,0.012987012987012988,421
trade,2,0.012987012987012988,422
parenthetically,2,0.012987012987012988,423
give,2,0.012987012987012988,424
owner,2,0.012987012987012988,425
citizenship,2,0.012987012987012988,426
reasonable,2,0.012987012987012988,427
ghost,2,0.012987012987012988,428
changing,2,0.012987012987012988,429
mind,2,0.012987012987012988,430
assault,2,0.012987012987012988,431
magazine,2,0.012987012987012988,432
round,2,0.012987012987012988,433
wondering,2,0.012987012987012988,434
taken,2,0.012987012987012988,435
ban,2,0.012987012987012988,436
gotten,2,0.012987012987012988,437
leadership,2,0.012987012987012988,438
supposed,2,0.012987012987012988,439
mob,2,0.012987012987012988,440
foreign,2,0.012987012987012988,441
consequence,2,0.012987012987012988,442
fight,2,0.012987012987012988,443
global,2,0.012987012987012988,444
account,2,0.012987012987012988,445
terrorism,2,0.012987012987012988,446
nuclear,2,0.012987012987012988,447
migration,2,0.012987012987012988,448
difference,2,0.012987012987012988,449
single,2,0.012987012987012988,450
else,2,0.012987012987012988,451
sending,2,0.012987012987012988,452
beat,2,0.012987012987012988,453
group,2,0.012987012987012988,454
bet,2,0.012987012987012988,455
qaida,2,0.012987012987012988,456
homeland,2,0.012987012987012988,457
ignore,2,0.012987012987012988,458
pressing,2,0.012987012987012988,459
four,2,0.012987012987012988,460
whose,2,0.012987012987012988,461
hear,2,0.012987012987012988,462
eye,2,0.012987012987012988,463
agree,2,0.012987012987012988,464
facing,2,0.012987012987012988,465
delivering,2,0.012987012987012988,466
fault,2,0.012987012987012988,467
critical,2,0.012987012987012988,468
ally,2,0.012987012987012988,469
example,2,0.012987012987012988,470
arsenal,2,0.012987012987012988,471
among,2,0.012987012987012988,472
talk,2,0.012987012987012988,473
speak,2,0.012987012987012988,474
chamber,2,0.012987012987012988,475
restore,2,0.012987012987012988,476
confidence,2,0.012987012987012988,477
protection,2,0.012987012987012988,478
immigrant,2,0.012987012987012988,479
secretary,2,0.012987012987012988,480
development,2,0.012987012987012988,481
set,2,0.012987012987012988,482
even,2,0.012987012987012988,483
rapidly,2,0.012987012987012988,484
technological,2,0.012987012987012988,485
next,2,0.012987012987012988,486
fairness,2,0.012987012987012988,487
interest,2,0.012987012987012988,488
conflict,2,0.012987012987012988,489
maintain,2,0.012987012987012988,490
human,2,0.012987012987012988,491
strong,2,0.012987012987012988,492
